game_id,game_order,event,site,date_played,round,white,black,result,white_elo,white_rating_diff,black_elo,black_rating_diff,white_title,black_title,winner,winner_elo,loser,loser_elo,winner_loser_elo_diff,eco,termination,time_control,utc_date,utc_time,variant,ply_count,date_created,file_name
72dbf988-f725-413a-a5b5-c629504b5c04,1,Live Chess,Chess.com,2023.07.12,-,jibrealfiaraz,0utclass,0-1,757,,816,,,,0utclass,816,jibrealfiaraz,757,59,,0utclass won by resignation,180,,,,,2023-07-21T17:47:17+0000,blitz.pgn
8081c66b-0200-42c5-b3d2-e4fa3c7403f4,2,Live Chess,Chess.com,2023.07.12,-,RakhimovAlijon,jibrealfiaraz,1-0,777,,749,,,,RakhimovAlijon,777,jibrealfiaraz,749,28,,RakhimovAlijon won on time,180,,,,,2023-07-21T17:47:17+0000,blitz.pgn
be21b775-bd87-4495-8a68-32d49eb857a0,3,Live Chess,Chess.com,2023.07.12,-,Prettiflvko,jibrealfiaraz,0-1,748,,757,,,,jibrealfiaraz,757,Prettiflvko,748,9,,jibrealfiaraz won by resignation,180,,,,,2023-07-21T17:47:17+0000,blitz.pgn
ece83d2e-fc79-4252-a402-2c01c2408d9b,4,Live Chess,Chess.com,2023.07.12,-,jibrealfiaraz,gvelkua,1-0,765,,732,,,,jibrealfiaraz,765,gvelkua,732,33,,jibrealfiaraz won on time,180,,,,,2023-07-21T17:47:18+0000,blitz.pgn
40b75a7b-c0df-41b7-b699-16d2a2df7d47,5,Live Chess,Chess.com,2023.07.12,-,jibrealfiaraz,anton9929,1-0,772,,729,,,,jibrealfiaraz,772,anton9929,729,43,,jibrealfiaraz won on time,180,,,,,2023-07-21T17:47:18+0000,blitz.pgn
9bc5e958-f01b-4b41-b70a-5627a8064736,6,Live Chess,Chess.com,2023.07.12,-,jibrealfiaraz,zappi90,0-1,764,,767,,,,zappi90,767,jibrealfiaraz,764,3,,zappi90 won on time,180,,,,,2023-07-21T17:47:18+0000,blitz.pgn
0c0803c9-f880-4461-82b1-817681a5d601,7,Live Chess,Chess.com,2023.07.12,-,VerneriKaasalainen,jibrealfiaraz,0-1,735,,772,,,,jibrealfiaraz,772,VerneriKaasalainen,735,37,,jibrealfiaraz won on time,180,,,,,2023-07-21T17:47:18+0000,blitz.pgn
210507d4-18ba-45f6-8e10-ec34a6f01e4b,8,Live Chess,Chess.com,2023.07.12,-,allodskostet,jibrealfiaraz,1-0,773,,764,,,,allodskostet,773,jibrealfiaraz,764,9,,allodskostet won by checkmate,180,,,,,2023-07-21T17:47:18+0000,blitz.pgn
4a9ad6b1-c06e-41fd-b820-10bf84565d4a,9,Live Chess,Chess.com,2023.07.12,-,Grelletus,jibrealfiaraz,0-1,761,,772,,,,jibrealfiaraz,772,Grelletus,761,11,,jibrealfiaraz won on time,180,,,,,2023-07-21T17:47:18+0000,blitz.pgn
c6156f6d-cf7d-4f25-b288-edc4ec5dc2d3,10,Live Chess,Chess.com,2023.07.12,-,jibrealfiaraz,1Kuen1,0-1,763,,752,,,,1Kuen1,752,jibrealfiaraz,763,-11,,1Kuen1 won by resignation,180,,,,,2023-07-21T17:47:18+0000,blitz.pgn
545eb934-08a4-4bd6-a53c-7f77063d50a4,11,Live Chess,Chess.com,2023.07.13,-,ronJ56,jibrealfiaraz,0-1,713,,770,,,,jibrealfiaraz,770,ronJ56,713,57,,jibrealfiaraz won by resignation,300,,,,,2023-07-21T17:47:18+0000,blitz.pgn
ff8c9ee4-4a07-44e9-a171-e967673307db,12,Live Chess,Chess.com,2023.07.13,-,jibrealfiaraz,DimChessTRX,0-1,763,,827,,,,DimChessTRX,827,jibrealfiaraz,763,64,,DimChessTRX won by resignation,300,,,,,2023-07-21T17:47:18+0000,blitz.pgn
7a4ef540-d516-4cb3-99f4-1988bcef2eb8,13,Live Chess,Chess.com,2023.07.16,-,jibrealfiaraz,moRaafatic,1-0,771,,739,,,,jibrealfiaraz,771,moRaafatic,739,32,,jibrealfiaraz won by resignation,300,,,,,2023-07-21T17:47:18+0000,blitz.pgn
df909b2e-6ec1-4feb-a15c-87b71b573f91,14,Live Chess,Chess.com,2023.07.16,-,NormalHair,jibrealfiaraz,0-1,774,,779,,,,jibrealfiaraz,779,NormalHair,774,5,,jibrealfiaraz won - game abandoned,300,,,,,2023-07-21T17:47:18+0000,blitz.pgn
ce5bd1a0-1788-4ecd-b809-624a441ed9b9,15,Live Chess,Chess.com,2023.07.16,-,Ulises-Fitzgerald,jibrealfiaraz,0-1,747,,786,,,,jibrealfiaraz,786,Ulises-Fitzgerald,747,39,,jibrealfiaraz won by checkmate,300,,,,,2023-07-21T17:47:18+0000,blitz.pgn
5217299c-c9b4-4fbd-8e0a-a8955ebc2360,16,Live Chess,Chess.com,2023.07.16,-,jibrealfiaraz,Luckycest,1/2-1/2,785,,761,,,,draw,,draw,,0,,Game drawn by stalemate,300,,,,,2023-07-21T17:47:18+0000,blitz.pgn
df9bae88-cd8d-4c00-87b1-49341e3b0b5a,17,Live Chess,Chess.com,2023.07.16,-,jibrealfiaraz,dkanomaly,1-0,794,,800,,,,jibrealfiaraz,794,dkanomaly,800,-6,,jibrealfiaraz won on time,300,,,,,2023-07-21T17:47:18+0000,blitz.pgn
ac28113c-cf92-46cd-9703-b2134395a50a,18,Live Chess,Chess.com,2023.07.16,-,roller54,jibrealfiaraz,1-0,755,,785,,,,roller54,755,jibrealfiaraz,785,-30,,roller54 won by resignation,300,,,,,2023-07-21T17:47:18+0000,blitz.pgn
c33d4a17-be0a-4cd0-9706-0a1a108a7cf5,19,Live Chess,Chess.com,2023.07.16,-,alexlamoc,jibrealfiaraz,1-0,1151,,783,,,,alexlamoc,1151,jibrealfiaraz,783,368,,alexlamoc won by checkmate,300,,,,,2023-07-21T17:47:18+0000,blitz.pgn
ca1ab99a-de09-4e6c-91ae-8a9611061e52,20,Live Chess,Chess.com,2023.07.16,-,jibrealfiaraz,LukaHokejas,1-0,785,,437,,,,jibrealfiaraz,785,LukaHokejas,437,348,,jibrealfiaraz won by resignation,300,,,,,2023-07-21T17:47:18+0000,blitz.pgn
fdab947d-7055-4f08-91ad-559794d867c2,21,Live Chess,Chess.com,2023.07.16,-,jibrealfiaraz,omk20,0-1,783,,1082,,,,omk20,1082,jibrealfiaraz,783,299,,omk20 won by checkmate,300,,,,,2023-07-21T17:47:18+0000,blitz.pgn
57b9e980-8db7-4776-a134-0730b6242186,22,Live Chess,Chess.com,2023.07.16,-,janenajdov,jibrealfiaraz,0-1,1499,,799,,,,jibrealfiaraz,799,janenajdov,1499,-700,,jibrealfiaraz won by resignation,300,,,,,2023-07-21T17:47:18+0000,blitz.pgn
34e77b86-9fd2-406d-b372-040f9ed3849a,23,Live Chess,Chess.com,2023.07.16,-,jibrealfiaraz,Kakadjan,1/2-1/2,796,,642,,,,draw,,draw,,0,,Game drawn by repetition,180+2,,,,,2023-07-21T17:47:18+0000,blitz.pgn
666a9dd7-3f82-4fbf-8af0-203d1a26c79a,24,Live Chess,Chess.com,2023.07.16,-,AnthonyVillela,jibrealfiaraz,1-0,1006,,796,,,,AnthonyVillela,1006,jibrealfiaraz,796,210,,AnthonyVillela won by resignation,180,,,,,2023-07-21T17:47:18+0000,blitz.pgn
0b1cb99b-05ed-4c1f-9ac1-7ddea1cc036e,25,Live Chess,Chess.com,2023.07.16,-,jibrealfiaraz,Inamhlangabez,1-0,801,,662,,,,jibrealfiaraz,801,Inamhlangabez,662,139,,jibrealfiaraz won by resignation,300+2,,,,,2023-07-21T17:47:18+0000,blitz.pgn
f65232b2-d45a-4771-afe7-47988b6b2e37,26,Live Chess,Chess.com,2023.07.16,-,oyromeo,jibrealfiaraz,0-1,767,,808,,,,jibrealfiaraz,808,oyromeo,767,41,,jibrealfiaraz won by resignation,300+2,,,,,2023-07-21T17:47:18+0000,blitz.pgn
c1909017-46b4-45e1-a1a5-25734d10559c,27,Live Chess,Chess.com,2023.07.17,-,AVMatveev,jibrealfiaraz,0-1,494,,810,,,,jibrealfiaraz,810,AVMatveev,494,316,,jibrealfiaraz won - game abandoned,300+5,,,,,2023-07-21T17:47:18+0000,blitz.pgn
ff58385e-3e6d-458a-be88-8827d55e8794,28,Live Chess,Chess.com,2023.07.17,-,jibrealfiaraz,systemfaluire,0-1,803,,857,,,,systemfaluire,857,jibrealfiaraz,803,54,,systemfaluire won by resignation,300+5,,,,,2023-07-21T17:47:18+0000,blitz.pgn
4b583ae7-aa1b-498c-b382-2eedff0d2d26,29,Live Chess,Chess.com,2023.07.17,-,jibrealfiaraz,shivamsingla77,0-1,799,,976,,,,shivamsingla77,976,jibrealfiaraz,799,177,,shivamsingla77 won by resignation,300,,,,,2023-07-21T17:47:18+0000,blitz.pgn
7bcaa3fb-d9a3-48ec-ac9c-6d871e1bae49,30,Live Chess,Chess.com,2023.07.17,-,jibrealfiaraz,Ganter67,0-1,790,,759,,,,Ganter67,759,jibrealfiaraz,790,-31,,Ganter67 won by resignation,180,,,,,2023-07-21T17:47:18+0000,blitz.pgn
b03fa0b2-d5ef-45b9-a08a-c4f9c3c8693c,31,Live Chess,Chess.com,2023.07.17,-,jheloutv,jibrealfiaraz,0-1,748,,798,,,,jibrealfiaraz,798,jheloutv,748,50,,jibrealfiaraz won - game abandoned,180,,,,,2023-07-21T17:47:18+0000,blitz.pgn
c2b95b55-c056-49ff-b722-bc185db77eb2,32,Live Chess,Chess.com,2023.07.17,-,Flemster2,jibrealfiaraz,1-0,962,,793,,,,Flemster2,962,jibrealfiaraz,793,169,,Flemster2 won by checkmate,180,,,,,2023-07-21T17:47:18+0000,blitz.pgn
ff5d5b42-35c9-4272-9439-3b3ff5a23578,33,Live Chess,Chess.com,2023.07.17,-,jibrealfiaraz,DelphiRam,0-1,779,,419,,,,DelphiRam,419,jibrealfiaraz,779,-360,,DelphiRam won - game abandoned,180,,,,,2023-07-21T17:47:18+0000,blitz.pgn
3ddab2f7-ce35-4829-8532-ea5cf5d4c9ce,34,Live Chess,Chess.com,2023.07.17,-,jibrealfiaraz,krivijftig,1-0,785,,679,,,,jibrealfiaraz,785,krivijftig,679,106,,jibrealfiaraz won by checkmate,180,,,,,2023-07-21T17:47:18+0000,blitz.pgn
45c2ea8d-9882-41cc-b058-6303270608a9,35,Live Chess,Chess.com,2023.07.17,-,John_gwapi,jibrealfiaraz,0-1,442,,787,,,,jibrealfiaraz,787,John_gwapi,442,345,,jibrealfiaraz won by checkmate,180,,,,,2023-07-21T17:47:18+0000,blitz.pgn
d97f0dbf-70e5-4c6b-91a8-fa21f78a4d58,36,Live Chess,Chess.com,2023.07.17,-,jvtphi,jibrealfiaraz,1-0,722,,777,,,,jvtphi,722,jibrealfiaraz,777,-55,,jvtphi won by resignation,180,,,,,2023-07-21T17:47:18+0000,blitz.pgn
70910ce0-bce7-4b86-89e7-fc51f8935115,37,Live Chess,Chess.com,2023.07.17,-,jibrealfiaraz,DejanDordevic,1-0,785,,773,,,,jibrealfiaraz,785,DejanDordevic,773,12,,jibrealfiaraz won by resignation,180,,,,,2023-07-21T17:47:18+0000,blitz.pgn
c292cb5a-01c2-4847-8958-ee44cdba73ab,38,Live Chess,Chess.com,2023.07.17,-,jibrealfiaraz,Ricardo38303,1-0,798,,1040,,,,jibrealfiaraz,798,Ricardo38303,1040,-242,,jibrealfiaraz won by checkmate,180,,,,,2023-07-21T17:47:18+0000,blitz.pgn
c49fbf54-f112-4dcf-b127-e86b868fa658,39,Live Chess,Chess.com,2023.07.17,-,issy19881,jibrealfiaraz,0-1,742,,805,,,,jibrealfiaraz,805,issy19881,742,63,,jibrealfiaraz won by resignation,180,,,,,2023-07-21T17:47:18+0000,blitz.pgn
02631ca8-1b97-4094-b593-48da290a6d68,40,Live Chess,Chess.com,2023.07.17,-,jibrealfiaraz,orsopolare97,1-0,810,,647,,,,jibrealfiaraz,810,orsopolare97,647,163,,jibrealfiaraz won by checkmate,180,,,,,2023-07-21T17:47:18+0000,blitz.pgn
b2286f95-ccd3-4d4d-a354-a29219e97942,41,Live Chess,Chess.com,2023.07.17,-,jibrealfiaraz,Nikol70,1-0,819,,851,,,,jibrealfiaraz,819,Nikol70,851,-32,,jibrealfiaraz won on time,180,,,,,2023-07-21T17:47:18+0000,blitz.pgn
e924b430-5003-46cf-954c-8a170a3ca600,42,Live Chess,Chess.com,2023.07.17,-,tankhoa-2012,jibrealfiaraz,1-0,864,,812,,,,tankhoa-2012,864,jibrealfiaraz,812,52,,tankhoa-2012 won by checkmate,180,,,,,2023-07-21T17:47:18+0000,blitz.pgn
50bf1022-bfc9-414f-b3ac-7f7e2cd4d19f,43,Live Chess,Chess.com,2023.07.17,-,Giuloizzo,jibrealfiaraz,1/2-1/2,1038,,817,,,,draw,,draw,,0,,Game drawn - insufficient material,180,,,,,2023-07-21T17:47:18+0000,blitz.pgn
7ce07e69-8f49-4f91-9caa-bbbab3f28d8d,44,Live Chess,Chess.com,2023.07.17,-,tangissimo,jibrealfiaraz,0-1,525,,820,,,,jibrealfiaraz,820,tangissimo,525,295,,jibrealfiaraz won by resignation,180,,,,,2023-07-21T17:47:18+0000,blitz.pgn
6f5e93ec-825c-441b-b7b8-87f15ee5dcd2,45,Live Chess,Chess.com,2023.07.17,-,jibrealfiaraz,papak58,0-1,814,,915,,,,papak58,915,jibrealfiaraz,814,101,,papak58 won by resignation,180,,,,,2023-07-21T17:47:18+0000,blitz.pgn
95c4a0c4-d6fe-4a91-a2c9-3a5659ecc2c3,46,Live Chess,Chess.com,2023.07.17,-,jibrealfiaraz,adellllllll1234,1-0,826,,989,,,,jibrealfiaraz,826,adellllllll1234,989,-163,,jibrealfiaraz won - game abandoned,300+5,,,,,2023-07-21T17:47:18+0000,blitz.pgn
984941bb-0f4b-4257-8bd2-c9f1ee6ceb58,47,Live Chess,Chess.com,2023.07.17,-,oreshek110,jibrealfiaraz,1-0,1054,,823,,,,oreshek110,1054,jibrealfiaraz,823,231,,oreshek110 won by checkmate,180,,,,,2023-07-21T17:47:18+0000,blitz.pgn
09a2b9af-9da9-4bb2-9ed9-783e774968b9,48,Live Chess,Chess.com,2023.07.17,-,jibrealfiaraz,Mariupol77,0-1,815,,826,,,,Mariupol77,826,jibrealfiaraz,815,11,,Mariupol77 won on time,180,,,,,2023-07-21T17:47:18+0000,blitz.pgn
83adbfa9-0631-46f5-b3ac-254914a9c9fb,49,Live Chess,Chess.com,2023.07.17,-,amodkulkarni25,jibrealfiaraz,0-1,798,,823,,,,jibrealfiaraz,823,amodkulkarni25,798,25,,jibrealfiaraz won by checkmate,180,,,,,2023-07-21T17:47:18+0000,blitz.pgn
58958cbf-ec02-458a-8474-589fa9e8cfce,50,Live Chess,Chess.com,2023.07.17,-,jibrealfiaraz,BunniBabu,0-1,815,,821,,,,BunniBabu,821,jibrealfiaraz,815,6,,BunniBabu won by checkmate,180,,,,,2023-07-21T17:47:18+0000,blitz.pgn
a1e21db7-f506-4916-bd93-baf9706ac3ee,1,Live Chess,Chess.com,2023.07.09,-,jibrealfiaraz,azat180,0-1,798,,861,,,,azat180,861,jibrealfiaraz,798,63,,azat180 won by checkmate,180,,,,,2023-07-21T17:47:20+0000,blitz1.pgn
17df83b6-8398-46ee-b5eb-90511ac4667c,2,Live Chess,Chess.com,2023.07.09,-,Regazel,jibrealfiaraz,1-0,811,,790,,,,Regazel,811,jibrealfiaraz,790,21,,Regazel won by checkmate,180,,,,,2023-07-21T17:47:20+0000,blitz1.pgn
b003f01c-fdca-4ed1-8bae-22f140594c67,3,Live Chess,Chess.com,2023.07.09,-,jibrealfiaraz,andy251102,0-1,781,,771,,,,andy251102,771,jibrealfiaraz,781,-10,,andy251102 won by resignation,180,,,,,2023-07-21T17:47:20+0000,blitz1.pgn
cb25c5e3-72a9-445f-8c5f-bdb391a200bb,4,Live Chess,Chess.com,2023.07.09,-,jibrealfiaraz,amitnikam07,0-1,772,,748,,,,amitnikam07,748,jibrealfiaraz,772,-24,,amitnikam07 won by resignation,180,,,,,2023-07-21T17:47:20+0000,blitz1.pgn
a61206c7-0746-457c-a1b3-64af789898d8,5,Live Chess,Chess.com,2023.07.09,-,unaccattone,jibrealfiaraz,1-0,797,,764,,,,unaccattone,797,jibrealfiaraz,764,33,,unaccattone won on time,180,,,,,2023-07-21T17:47:20+0000,blitz1.pgn
aa86cfc4-7e38-4658-9d9e-b13d271658d8,6,Live Chess,Chess.com,2023.07.09,-,asl123456,jibrealfiaraz,1-0,745,,755,,,,asl123456,745,jibrealfiaraz,755,-10,,asl123456 won by resignation,180,,,,,2023-07-21T17:47:20+0000,blitz1.pgn
0ba95e56-8594-409a-8682-f586b5282c16,7,Live Chess,Chess.com,2023.07.09,-,Berch1991,jibrealfiaraz,1-0,1263,,755,,,,Berch1991,1263,jibrealfiaraz,755,508,,Berch1991 won by resignation,180,,,,,2023-07-21T17:47:20+0000,blitz1.pgn
1534408f-e9e8-4fbe-8f2f-7fc641c7307b,8,Live Chess,Chess.com,2023.07.09,-,matan97d,jibrealfiaraz,1-0,1490,,755,,,,matan97d,1490,jibrealfiaraz,755,735,,matan97d won by resignation,180,,,,,2023-07-21T17:47:20+0000,blitz1.pgn
e4e11b6a-b350-4bea-bfe6-c7447fba1710,9,Live Chess,Chess.com,2023.07.09,-,jibrealfiaraz,fiaraziqbal,1-0,755,,1171,,,,jibrealfiaraz,755,fiaraziqbal,1171,-416,,jibrealfiaraz won on time,180,,,,,2023-07-21T17:47:20+0000,blitz1.pgn
64ffd2df-3076-49ae-a3b7-70bc55af7c23,10,Live Chess,Chess.com,2023.07.09,-,fiaraziqbal,jibrealfiaraz,0-1,1171,,755,,,,jibrealfiaraz,755,fiaraziqbal,1171,-416,,jibrealfiaraz won on time,180,,,,,2023-07-21T17:47:20+0000,blitz1.pgn
5608c237-2bcc-410f-91f3-3e54f967826a,11,Live Chess,Chess.com,2023.07.09,-,jibrealfiaraz,fiaraziqbal,1-0,755,,1171,,,,jibrealfiaraz,755,fiaraziqbal,1171,-416,,jibrealfiaraz won by checkmate,180,,,,,2023-07-21T17:47:20+0000,blitz1.pgn
c837b5cd-430c-45ed-abb2-2cc60cc80035,12,Live Chess,Chess.com,2023.07.09,-,jibrealfiaraz,dylandesilva,1-0,757,,452,,,,jibrealfiaraz,757,dylandesilva,452,305,,jibrealfiaraz won on time,180,,,,,2023-07-21T17:47:20+0000,blitz1.pgn
f697737b-1ab3-4e7a-a74a-a9a862048a53,13,Live Chess,Chess.com,2023.07.09,-,Realcrh,jibrealfiaraz,1-0,779,,749,,,,Realcrh,779,jibrealfiaraz,749,30,,Realcrh won by checkmate,180,,,,,2023-07-21T17:47:20+0000,blitz1.pgn
c74c05f3-3ee3-45b6-9d6f-b503b5c55e5c,14,Live Chess,Chess.com,2023.07.09,-,aniket_1104,jibrealfiaraz,1-0,704,,740,,,,aniket_1104,704,jibrealfiaraz,740,-36,,aniket_1104 won on time,180,,,,,2023-07-21T17:47:20+0000,blitz1.pgn
54a6996f-dba7-4598-88fe-c918f0cfa12c,15,Live Chess,Chess.com,2023.07.09,-,azules77,jibrealfiaraz,1-0,735,,732,,,,azules77,735,jibrealfiaraz,732,3,,azules77 won by checkmate,180,,,,,2023-07-21T17:47:20+0000,blitz1.pgn
dc70cd36-4b7b-4768-a973-caaced12c6f6,16,Live Chess,Chess.com,2023.07.09,-,jibrealfiaraz,The_Ultimate_Crusher,1-0,739,,684,,,,jibrealfiaraz,739,The_Ultimate_Crusher,684,55,,jibrealfiaraz won by checkmate,300,,,,,2023-07-21T17:47:20+0000,blitz1.pgn
84f2cb66-701f-4f57-a48c-8c5c4da6f697,17,Live Chess,Chess.com,2023.07.09,-,lysybanan,jibrealfiaraz,1-0,732,,731,,,,lysybanan,732,jibrealfiaraz,731,1,,lysybanan won by resignation,180,,,,,2023-07-21T17:47:20+0000,blitz1.pgn
8b45aa36-2c8f-46ea-9b61-837a371733d3,18,Live Chess,Chess.com,2023.07.10,-,jibrealfiaraz,SzefMafiiPolskiej,0-1,731,,2276,,,,SzefMafiiPolskiej,2276,jibrealfiaraz,731,1545,,SzefMafiiPolskiej won on time,180,,,,,2023-07-21T17:47:20+0000,blitz1.pgn
02e31a95-04a9-4992-a57c-80f30bfe3c10,19,Live Chess,Chess.com,2023.07.10,-,jibrealfiaraz,Alexey030677,1/2-1/2,731,,729,,,,draw,,draw,,0,,Game drawn - timeout vs insufficient material,180,,,,,2023-07-21T17:47:21+0000,blitz1.pgn
102db1f2-d2ac-4848-89a6-83d8ce877be1,20,Live Chess,Chess.com,2023.07.10,-,Ummmmmmmmh,jibrealfiaraz,0-1,751,,740,,,,jibrealfiaraz,740,Ummmmmmmmh,751,-11,,jibrealfiaraz won by resignation,180,,,,,2023-07-21T17:47:21+0000,blitz1.pgn
99723a6f-4246-470f-b595-0b51149c607a,21,Live Chess,Chess.com,2023.07.10,-,jibrealfiaraz,AR054,0-1,732,,741,,,,AR054,741,jibrealfiaraz,732,9,,AR054 won by resignation,180,,,,,2023-07-21T17:47:21+0000,blitz1.pgn
375c7456-ad09-43f0-b336-0786195a4170,22,Live Chess,Chess.com,2023.07.10,-,jibrealfiaraz,migami00,0-1,724,,760,,,,migami00,760,jibrealfiaraz,724,36,,migami00 won by resignation,180,,,,,2023-07-21T17:47:21+0000,blitz1.pgn
02e8f1a8-f1d7-4290-a6ef-edfe689270d4,23,Live Chess,Chess.com,2023.07.10,-,DonRamon6397,jibrealfiaraz,0-1,708,,732,,,,jibrealfiaraz,732,DonRamon6397,708,24,,jibrealfiaraz won by checkmate,180,,,,,2023-07-21T17:47:21+0000,blitz1.pgn
46f117c8-88d8-462f-8168-4fe24e97dce0,24,Live Chess,Chess.com,2023.07.10,-,Sersch7,jibrealfiaraz,1-0,729,,724,,,,Sersch7,729,jibrealfiaraz,724,5,,Sersch7 won by resignation,180,,,,,2023-07-21T17:47:21+0000,blitz1.pgn
3be6de6c-9ef3-4136-b1f4-90527fc08d88,25,Live Chess,Chess.com,2023.07.10,-,jibrealfiaraz,bashirkiani512,1-0,732,,731,,,,jibrealfiaraz,732,bashirkiani512,731,1,,jibrealfiaraz won on time,180,,,,,2023-07-21T17:47:21+0000,blitz1.pgn
24ec621f-8118-44c5-9057-685b783ff185,26,Live Chess,Chess.com,2023.07.10,-,nklucky,jibrealfiaraz,1-0,741,,724,,,,nklucky,741,jibrealfiaraz,724,17,,nklucky won by checkmate,180,,,,,2023-07-21T17:47:21+0000,blitz1.pgn
07f45b44-fe01-455a-af2c-cfae29ce5fcd,27,Live Chess,Chess.com,2023.07.10,-,jibrealfiaraz,insanabi1999,1-0,732,,727,,,,jibrealfiaraz,732,insanabi1999,727,5,,jibrealfiaraz won by checkmate,180,,,,,2023-07-21T17:47:21+0000,blitz1.pgn
64517985-d7d6-4760-bd4d-434ea34d21ab,28,Live Chess,Chess.com,2023.07.10,-,DangSkippy,jibrealfiaraz,0-1,708,,740,,,,jibrealfiaraz,740,DangSkippy,708,32,,jibrealfiaraz won by resignation,180,,,,,2023-07-21T17:47:21+0000,blitz1.pgn
d5a40c87-772c-4ff8-82b6-6a674395e158,29,Live Chess,Chess.com,2023.07.10,-,jibrealfiaraz,OneOfTheGamesOfAllTime,1/2-1/2,741,,782,,,,draw,,draw,,0,,Game drawn by repetition,180,,,,,2023-07-21T17:47:21+0000,blitz1.pgn
cd2c8c92-7f1b-4672-9b3a-380ad7f86887,30,Live Chess,Chess.com,2023.07.10,-,Irene1945,jibrealfiaraz,0-1,688,,748,,,,jibrealfiaraz,748,Irene1945,688,60,,jibrealfiaraz won by checkmate,180,,,,,2023-07-21T17:47:21+0000,blitz1.pgn
fd614625-c327-41a9-b3ea-fcb2b6e322c8,31,Live Chess,Chess.com,2023.07.10,-,jibrealfiaraz,jamesappu1212,0-1,740,,754,,,,jamesappu1212,754,jibrealfiaraz,740,14,,jamesappu1212 won by resignation,180,,,,,2023-07-21T17:47:21+0000,blitz1.pgn
04e33589-0a91-46bf-a5d2-2fb555adea5b,32,Live Chess,Chess.com,2023.07.10,-,jibrealfiaraz,stoneboy999,1-0,747,,688,,,,jibrealfiaraz,747,stoneboy999,688,59,,jibrealfiaraz won by resignation,180,,,,,2023-07-21T17:47:21+0000,blitz1.pgn
a1206d87-95dd-4251-b40f-7e5fff87f3d9,33,Live Chess,Chess.com,2023.07.10,-,jibrealfiaraz,Erik121212,0-1,740,,791,,,,Erik121212,791,jibrealfiaraz,740,51,,Erik121212 won by checkmate,180,,,,,2023-07-21T17:47:21+0000,blitz1.pgn
b39aac0a-1a15-47f6-a234-65f3f987e43f,34,Live Chess,Chess.com,2023.07.10,-,xpeh1bam,jibrealfiaraz,0-1,731,,748,,,,jibrealfiaraz,748,xpeh1bam,731,17,,jibrealfiaraz won by checkmate,180,,,,,2023-07-21T17:47:21+0000,blitz1.pgn
ac47cc12-aa3d-4422-a7d5-e78132717941,35,Live Chess,Chess.com,2023.07.10,-,tomo_2801,jibrealfiaraz,1-0,731,,739,,,,tomo_2801,731,jibrealfiaraz,739,-8,,tomo_2801 won by resignation,300,,,,,2023-07-21T17:47:21+0000,blitz1.pgn
26454a45-cf27-47b0-86ae-3ec4aa3ab5ab,36,Live Chess,Chess.com,2023.07.10,-,jibrealfiaraz,unst044,1-0,743,,569,,,,jibrealfiaraz,743,unst044,569,174,,jibrealfiaraz won by resignation,300,,,,,2023-07-21T17:47:21+0000,blitz1.pgn
db590d33-87f4-426b-a4b2-f079ff197424,37,Live Chess,Chess.com,2023.07.10,-,KOONTOO,jibrealfiaraz,1-0,1041,,741,,,,KOONTOO,1041,jibrealfiaraz,741,300,,KOONTOO won on time,300,,,,,2023-07-21T17:47:21+0000,blitz1.pgn
041b8f36-ca52-4984-a338-418a4889ab7a,38,Live Chess,Chess.com,2023.07.10,-,jhanjhariya00,jibrealfiaraz,0-1,666,,748,,,,jibrealfiaraz,748,jhanjhariya00,666,82,,jibrealfiaraz won by checkmate,300,,,,,2023-07-21T17:47:21+0000,blitz1.pgn
ca2356de-0b9e-4674-a25a-96ede3d78583,39,Live Chess,Chess.com,2023.07.10,-,very_brocc,jibrealfiaraz,0-1,788,,757,,,,jibrealfiaraz,757,very_brocc,788,-31,,jibrealfiaraz won on time,300,,,,,2023-07-21T17:47:21+0000,blitz1.pgn
7be0fb33-1bbc-40cf-84bf-3b15ae22ec6c,40,Live Chess,Chess.com,2023.07.10,-,jibrealfiaraz,alvaropoquechoque,0-1,750,,818,,,,alvaropoquechoque,818,jibrealfiaraz,750,68,,alvaropoquechoque won by checkmate,300,,,,,2023-07-21T17:47:21+0000,blitz1.pgn
63a4604d-8f4d-4820-9e49-7ffa1dbe7a60,41,Live Chess,Chess.com,2023.07.11,-,jibrealfiaraz,itsreneee,1-0,751,,240,,,,jibrealfiaraz,751,itsreneee,240,511,,jibrealfiaraz won by checkmate,180+2,,,,,2023-07-21T17:47:21+0000,blitz1.pgn
bee9d920-42ca-46a4-a393-be7198062e3f,42,Live Chess,Chess.com,2023.07.11,-,DiosaA,jibrealfiaraz,0-1,966,,764,,,,jibrealfiaraz,764,DiosaA,966,-202,,jibrealfiaraz won by resignation,180+2,,,,,2023-07-21T17:47:21+0000,blitz1.pgn
759df4ec-6210-47e6-9d23-e99d2aa987ef,43,Live Chess,Chess.com,2023.07.11,-,jibrealfiaraz,Pepperonium,0-1,753,,639,,,,Pepperonium,639,jibrealfiaraz,753,-114,,Pepperonium won by checkmate,180+2,,,,,2023-07-21T17:47:21+0000,blitz1.pgn
5a2aebef-9550-4b97-970c-f214fdb8e689,44,Live Chess,Chess.com,2023.07.11,-,jibrealfiaraz,NgKien94,1-0,764,,895,,,,jibrealfiaraz,764,NgKien94,895,-131,,jibrealfiaraz won - game abandoned,180+2,,,,,2023-07-21T17:47:21+0000,blitz1.pgn
